name,stem,Adams filtration,weight,h0target,h1target,h2target,h3target,drinfo,drvalue
v1^28v3^1[3-0],73,32,38,,loc,,,2,v1^28v2^2[4-0]
v0^1v1^28v3^1[3-0],73,33,38,,,,,,
v0^2v1^28v3^1[3-0],73,34,38,,,,,,
v1^36[1-0],73,37,37,,loc,,v1^36v2^1[2-0],,
v1^20v3^1[19-0],73,40,46,,loc,,,,
v1^10v2^2v3^1[27-0],73,40,50,,loc,,,,
v1^4v4^1[35-0],73,40,54,,loc,,,,
v2^4v3^1[35-0],73,40,54,,loc,,,,
v1^2v2^1[2-11],74,5,38,,,,,3,v0^2v2^2v4^1[3-5]
v0^1v1^2v2^1[2-11],74,6,38,v0^2v1^2v2^1[2-11],v1^2v2^3v3^1[3-8],v0^1v2^2v3^1v4^1[3-4]+v1^34v2^1[3-0],v2^5v3^3[3-1]+v0^1v2^5v3^3[3-1]+v1^36v2^1[3-0],,
[6-13],74,6,40,,,,,2,v0^1[7-11]
v0^2v1^2v2^1[2-11],74,7,38,,,,v0^1v2^5v3^3[3-1]+v1^36v2^1[3-0],,
v1^2v2^1[4-11],74,7,39,,v1^32v2^1[5-0],,,,
v2^2v3^1[4-9],74,7,39,,v1^2v4^1[5-7]+v0^2v1^1v2^2v3^1[5-9],,,,
v2^1[6-11],74,7,40,,v2^1[7-9],,,,
v1^4[4-12],74,8,39,,v1^4[5-14],,v1^4v2^1[5-14],,
v1^1v3^1[6-9],74,8,40,,,,,,
v3^2[6-7],74,8,40,,v2^6[7-3],,v1^2v2^1v3^3[7-1],,
v0^1v1^1v3^1[6-9],74,9,40,,,,,,
v2^1[8-9],74,9,41,,v2^1[9-10],,,,
v2^4v3^2[4-2],74,10,39,,,,,4,v1^8v4^1[5-2]
v0^2v1^1v3^1[6-9],74,10,40,,,,,,
v1^4[6-10],74,10,40,,v2^6[7-3],,v1^2v2^1v3^3[7-1],,
v1^2[8-10],74,10,41,,,,,,
v1^2[8-11],74,10,41,,v1^2[9-12]+v1^30v2^1[9-0],,v1^2v2^1[9-12],,
v1^2v2^2v4^1[6-2],74,11,40,,,,,3,v2^4v3^3[7-0]
v0^3v1^1v3^1[6-9],74,11,40,,,,,,
v0^4v1^1v3^1[6-9],74,12,40,,,,,,
v3^2[10-1],74,12,42,v0^1v3^2[10-1],v1^1v3^1[11-3],v3^2[11-1],v1^1v4^1[11-1]+v1^4[11-6]+v0^1v2^2v3^2v4^1[11-0]+v1^28v3^1[11-0],,
[12-4],74,12,43,,[13-5],,v2^1[13-5],,
v1^8v2^1v3^1v4^1[2-2],74,13,38,,v1^36[3-0],,v1^36v2^1[3-0],,
v1^3v2^3v3^1[6-4],74,13,40,,,,,2,v0^1v1^2v2^1v3^4[7-0]
v0^1v3^2[10-1],74,13,42,,,,,,
v0^1v1^3v2^3v3^1[6-4],74,14,40,,,,,2,v0^2v1^2v2^1v3^4[7-0]
v2^8[6-1],74,14,40,,,v1^2v2^5v3^1[7-1],,,
v1^1v2^5[8-2],74,14,41,,,,,3,v2^6v3^2[9-0]
v2^2[12-2],74,14,43,,,,,,
[14-3],74,14,44,,,,[15-4]+v1^2[15-2],,
v0^1v2^8[6-1],74,15,40,,,,,,
v4^2[14-0],74,16,44,,loc,v0^1v5^1[15-0],,,
v2^3v3^1v4^1[12-0],74,17,43,,loc,,,2,v2^3v3^3[13-0]
v0^1v4^2[14-0],74,17,44,,,,,,
v1^2v2^5v4^1[10-0],74,18,42,,loc,,,2,v1^2v2^5v3^2[11-0]
v0^2v4^2[14-0],74,18,44,,,,,,
v1^4v2^5v3^2[8-0],74,19,41,,loc,,,2,v1^8v2^1v3^3[9-0]
v0^1v1^2v2^5v4^1[10-0],74,19,42,,,,,2,v0^1v1^6v2^1v3^1v4^1[11-0]
v1^8v2^4v3^2[6-0],74,20,40,,loc,,,2,v1^12v3^3[7-0]
v0^2v1^2v2^5v4^1[10-0],74,20,42,,,,,2,v0^2v1^6v2^1v3^1v4^1[11-0]
v1^8v2^9[4-0],74,21,39,,loc,,,2,v1^10v2^8[5-0]
v1^14v3^3[4-0],74,21,39,,loc,,,,
v0^1v1^8v2^4v3^2[6-0],74,21,40,,,,,,
v1^12v2^8[2-0],74,22,38,,loc,,,2,v1^14v2^7[3-0]
v0^2v1^8v2^4v3^2[6-0],74,22,40,,,,,,
v0^1v1^12v2^8[2-0],74,23,38,,,,,2,v0^1v1^16v2^4v3^1[3-0]
v0^2v1^12v2^8[2-0],74,24,38,,,,,2,v0^2v1^16v2^4v3^1[3-0]
v1^18v4^1[8-0],74,27,41,,loc,,,2,v1^18v3^2[9-0]
v1^20v3^2[6-0],74,28,40,,loc,,,,
v1^20v2^5[4-0],74,29,39,,loc,,,2,v1^22v2^4[5-0]
v0^1v1^20v3^2[6-0],74,29,40,,,,,,
v1^24v2^4[2-0],74,30,38,,loc,,,2,v1^26v2^3[3-0]
v0^2v1^20v3^2[6-0],74,30,40,,,,,,
v0^1v1^24v2^4[2-0],74,31,38,,,,,2,v0^1v1^28v3^1[3-0]
v0^2v1^24v2^4[2-0],74,32,38,,,,,2,v0^2v1^28v3^1[3-0]
v1^16v2^1v3^1[22-0],74,40,48,,loc,,,,
v1^6v2^3v3^1[30-0],74,40,52,,loc,,,,
v2^1v4^1[38-0],74,40,56,,loc,,,,
[5-16],75,5,40,,,,,4,v0^1v1^1v3^1[6-9]
v1^2v2^1[3-13],75,6,39,,v1^2v2^1[4-12]+v0^2v2^1v4^1[4-6],,,,
v0^1[5-16],75,6,40,,,,,,
v3^2[5-9],75,7,40,,,,,3,v0^2v1^1v3^1[6-9]
v0^1v3^2[5-9],75,8,40,,,,,,
v1^2v2^1[5-12],75,8,40,,,,,,
v1^2v4^1[5-7],75,8,40,,v1^2v3^1[6-9],,,,
v2^1[7-9],75,8,41,,v2^1[8-11],,,,
v1^2v2^3v3^1[3-8],75,9,39,,v1^4v3^2[4-6]+v1^36[4-0],,v1^1v2^5v3^2[4-2],,
v1^1v2^2v3^1[5-9],75,9,40,,,,,2,v0^3v1^1v3^1[6-9]
v1^4[5-14],75,9,40,,v1^4[6-11],,v1^4v2^1[6-11],,
v2^3v4^1[5-2],75,9,40,v0^2v1^1v2^2v3^1[5-9]+v1^32v2^1[5-0],,v1^3v2^1[6-10],,,
v1^2[7-10],75,9,41,,,,,,
v0^1v1^1v2^2v3^1[5-9],75,10,40,,,,,2,v0^4v1^1v3^1[6-9]
v2^1[9-10],75,10,42,,v3^2[10-2],,,,
v0^2v1^1v2^2v3^1[5-9],75,11,40,,v1^32v2^1[6-0],,,,
v1^2[9-12],75,11,42,,v1^2[10-10],,v1^2v2^1[10-10],,
v3^2[9-2],75,11,42,,v3^2[10-2],,,,
v1^2v2^2v4^1[7-1],75,12,41,,,,,3,v2^4v3^3[8-0]
v1^1v2^6v3^1[5-1],75,13,40,,,,,2,v0^1v2^8[6-1]
v2^6[7-3],75,13,41,,,,,,
v1^1v3^1[11-3],75,13,43,,v1^2[12-3],,v1^2[12-5]+v1^4[12-4],,
[13-4],75,13,44,,,[14-5],,,
[13-5],75,13,44,,[14-4],,v2^1[14-4],,
v1^8v2^1v3^1v4^1[3-1],75,14,39,,,,,,
v2^2[13-1],75,15,44,,,,,2,v0^1v4^2[14-0]
v2^6v4^1[9-0],75,16,42,,loc,,,2,v2^6v3^2[10-0]
v0^1v2^2[13-1],75,16,44,,,,,2,v0^2v4^2[14-0]
v1^6v3^4[7-0],75,17,41,,loc,,,2,v1^6v2^2v3^3[8-0]
v2^9v3^1[7-0],75,17,41,,loc,,,2,v2^11[8-0]
v0^1v2^6v4^1[9-0],75,17,42,,,,,,
v1^4v2^8v3^1[5-0],75,18,40,,loc,,,2,v1^4v2^10[6-0]
v1^8v2^2v3^3[5-0],75,18,40,,loc,,,,
v0^2v2^6v4^1[9-0],75,18,42,,,,,,
v1^6v2^10[3-0],75,19,39,,loc,,,2,v1^14v3^3[4-0]
v0^1v1^4v2^8v3^1[5-0],75,19,40,,,,,2,v0^1v1^8v2^4v3^2[6-0]
v0^1v1^8v2^2v3^3[5-0],75,19,40,,,,,,
v0^2v1^4v2^8v3^1[5-0],75,20,40,,,,,2,v0^2v1^8v2^4v3^2[6-0]
v0^2v1^8v2^2v3^3[5-0],75,20,40,,,,,,
v1^10v3^1v4^1[11-0],75,23,43,,loc,,,2,v1^10v3^3[12-0]
v1^12v2^2v4^1[9-0],75,24,42,,loc,,,2,v1^12v2^2v3^2[10-0]
v1^14v2^2v3^2[7-0],75,25,41,,loc,,,2,v1^16v2^1v3^2[8-0]
v0^1v1^12v2^2v4^1[9-0],75,25,42,,,,,,
v1^18v2^1v3^2[5-0],75,26,40,,loc,,,2,v1^20v3^2[6-0]
v0^2v1^12v2^2v4^1[9-0],75,26,42,,,,,,
v1^18v2^6[3-0],75,27,39,,loc,,,,
v0^1v1^18v2^1v3^2[5-0],75,27,40,,,,,2,v0^1v1^20v3^2[6-0]
v0^2v1^18v2^1v3^2[5-0],75,28,40,,,,,2,v0^2v1^20v3^2[6-0]
v1^30v2^2[3-0],75,35,39,,loc,,,,
v1^34v2^1[1-0],75,36,38,v0^1v1^34v2^1[1-0],loc,,,,
v0^1v1^34v2^1[1-0],75,37,38,v0^2v1^34v2^1[1-0],,,,,
v0^2v1^34v2^1[1-0],75,38,38,,,,,,
v1^22v3^1[17-0],75,40,46,,loc,,,,
v1^12v2^2v3^1[25-0],75,40,50,,loc,,,,
v1^2v2^4v3^1[33-0],75,40,54,,loc,,,,
v1^6v4^1[33-0],75,40,54,,loc,,,,
v2^1[4-14],76,5,40,,,,,3,v1^2v2^1[5-12]
v2^1v4^1[4-6],76,6,40,,,,,2,v0^1v3^2[5-9]
v0^1v2^1v4^1[4-6],76,7,40,v0^2v2^1v4^1[4-6]+v1^36[4-0],,v0^1v1^1v2^1[5-15]+v1^34v2^1[5-0],,,
v1^2v2^1[4-12],76,7,40,,v1^2v2^1[5-14],,,,
v4^1[6-7],76,7,41,,,,,2,v1^2[7-10]
v1^6[2-11],76,8,39,,v1^6[3-13],,v1^6v2^1[3-13],,
v0^2v2^1v4^1[4-6],76,8,40,,,,,,
[8-13],76,8,42,,[9-14],[9-15]+v1^2v3^2[9-2],[9-16]+v1^6[9-12],,
v2^4v4^1[4-2],76,9,40,,v1^4v2^1v3^2[5-4],v1^4v4^1[5-7]+v2^5v3^1[5-4],,,
v1^2v3^1[6-9],76,9,41,,v2^1v3^3[7-1]+v1^2v2^5v3^1[7-1],,,,
v1^3[6-12],76,9,41,,,,,,
v2^1[8-11],76,9,42,,v2^1[9-12],,,,
v1^4v3^2[4-6],76,10,40,,v1^4v3^2[5-7],,v1^2v2^5v3^1[5-4],,
v1^2v2^1v3^1[6-8],76,10,41,,,,,,
v1^4[6-11],76,10,41,,v1^4[7-9]+v1^32v2^1[7-0],,v1^4v2^1[7-9],,
v2^9v3^1[2-2],76,12,39,,,,,2,v1^8v2^1v3^1v4^1[3-1]
v2^4[8-3],76,12,42,,v2^4[9-3],v1^2v3^2[9-2],v1^1v2^2v3^1[9-5]+v1^6[9-12],,
v1^2[10-10],76,12,43,,v1^2[11-6],,v1^2v2^1[11-6],,
v3^2[10-2],76,12,43,,v3^2[11-1],,,,
v1^2v2^5v3^1[6-2],76,14,41,,v1^2v2^5v3^1[7-1],,,,
v2^2v3^4[8-0],76,14,42,,loc,,,2,v2^4v3^3[9-0]
v1^2[12-3],76,14,44,,,,,,
[14-4],76,14,45,,[15-2]+v1^24v3^1[15-0],,v2^1[15-2],,
v1^2v2^4v3^3[6-0],76,15,41,,loc,,,2,v1^4v2^3v3^3[7-0]
v1^2v2^5[8-2],76,15,42,,,,,2,v0^1v2^6v4^1[9-0]
v0^1v2^2v3^4[8-0],76,15,42,,,,,,
v1^6v2^3v3^3[4-0],76,16,40,,loc,,,2,v1^8v2^2v3^3[5-0]
v2^12[4-0],76,16,40,,loc,,,,
v0^1v1^2v2^5[8-2],76,16,42,,,,,2,v0^2v2^6v4^1[9-0]
v0^2v2^2v3^4[8-0],76,16,42,,,,,,
v0^1v1^6v2^3v3^3[4-0],76,17,40,,,,,2,v0^1v1^8v2^2v3^3[5-0]
v0^1v2^12[4-0],76,17,40,,,,,,
v0^2v1^6v2^3v3^3[4-0],76,18,40,,,,,2,v0^2v1^8v2^2v3^3[5-0]
v0^2v2^12[4-0],76,18,40,,,,,,
v0^3v1^6v2^3v3^3[4-0],76,19,40,,,,,,
v1^2v3^2v4^1[14-0],76,19,45,,loc,,,2,v1^2v3^4[15-0]
v0^4v1^6v2^3v3^3[4-0],76,20,40,,,,,,
v1^4v2^2v3^1v4^1[12-0],76,20,44,,loc,,,2,v1^4v2^2v3^3[13-0]
v0^5v1^6v2^3v3^3[4-0],76,21,40,,,,,,
v1^6v2^4v4^1[10-0],76,21,43,,loc,,,2,v1^6v2^4v3^2[11-0]
v0^1v1^4v2^2v3^1v4^1[12-0],76,21,44,,,,,,
v0^6v1^6v2^3v3^3[4-0],76,22,40,,,,,,
v1^10v2^3v4^1[8-0],76,22,42,,loc,,,2,v1^10v2^3v3^2[9-0]
v0^2v1^4v2^2v3^1v4^1[12-0],76,22,44,,,,,,
v1^10v2^6v3^1[6-0],76,23,41,,loc,,,2,v1^10v2^8[7-0]
v0^1v1^10v2^3v4^1[8-0],76,23,42,,,,,2,v0^1v1^12v2^2v4^1[9-0]
v1^14v2^5v3^1[4-0],76,24,40,,loc,,,2,v1^14v2^7[5-0]
v0^2v1^10v2^3v4^1[8-0],76,24,42,,,,,2,v0^2v1^12v2^2v4^1[9-0]
v1^16v2^7[2-0],76,25,39,,loc,,,2,v1^18v2^6[3-0]
v0^1v1^14v2^5v3^1[4-0],76,25,40,,,,,,
v0^2v1^14v2^5v3^1[4-0],76,26,40,,,,,,
v1^22v2^2v3^1[6-0],76,31,41,,loc,,,2,v1^22v2^4[7-0]
v1^26v2^1v3^1[4-0],76,32,40,,loc,,,2,v1^26v2^3[5-0]
v1^28v2^3[2-0],76,33,39,,loc,,,2,v1^30v2^2[3-0]
v0^1v1^26v2^1v3^1[4-0],76,33,40,,,,,,
v0^2v1^26v2^1v3^1[4-0],76,34,40,,,,,,
v1^18v2^1v3^1[20-0],76,40,48,,loc,,,,
v1^8v2^3v3^1[28-0],76,40,52,,loc,,,,
v1^2v2^1v4^1[36-0],76,40,56,,loc,,,,
[3-16],77,3,40,,v2^2[4-12]+v1^6[4-12]+v1^34v2^1[4-0],v0^1v3^1[4-12],[4-20]+v1^6v2^1[4-12],,
v0^1[3-16],77,4,40,,,,,,
v2^2[3-13],77,5,40,v0^1v2^2v3^1v4^1[3-4]+v1^34v2^1[3-0],v2^2[4-12]+v1^3v3^2[4-8],v0^1v3^1[4-12],,,
v0^1v2^2[3-13],77,6,40,,,,,,
v2^1[5-15],77,6,41,,,,,3,v1^3[6-12]
v0^2v2^2[3-13],77,7,40,,,,,,
v2^2v3^1v4^1[3-4],77,7,40,v0^1v2^2v3^1v4^1[3-4]+v1^34v2^1[3-0],v1^3v3^2[4-8]+v1^34v2^1[4-0],,,,
v2^1v4^1[5-7],77,7,41,,v2^1v3^1[6-9]+v1^3v2^1[6-10],v2^2v4^1[6-5],,,
[7-12],77,7,42,,[8-14],,[8-17],,
v0^1v2^2v3^1v4^1[3-4],77,8,40,,v1^34v2^1[4-0],,,,
v2^2v4^1[5-4],77,8,41,,,,,2,v1^2v2^1v3^1[6-8]
v1^2v2^1[5-14],77,8,41,,v1^2v2^1[6-11],,,,
v0^1[7-12],77,8,42,,,,,,
v0^2v2^2v3^1v4^1[3-4],77,9,40,,,,,,
v1^6[3-13],77,9,40,,v1^6[4-12]+v1^34v2^1[4-0],,v1^6v2^1[4-12],,
[9-14],77,9,43,,[10-11]+v1^2v3^2[10-1],,[10-12]+v1^6[10-10],,
v0^3v2^2v3^1v4^1[3-4],77,10,40,,,,,,
v2^1[9-12],77,10,43,,v2^1[10-10],,,,
v0^4v2^2v3^1v4^1[3-4],77,11,40,,,,,,
v1^4v3^2[5-7],77,11,41,,,,,,
v1^4[7-9],77,11,42,,v1^4[8-11],,v1^4v2^1[8-11],,
v2^1v3^3[7-1],77,11,42,,v1^1v2^1v3^2[8-2],,,,
v0^5v2^2v3^1v4^1[3-4],77,12,40,,,,,,
v1^4v2^1v3^2[5-4],77,12,41,,,,,,
v2^9v3^1[3-1],77,13,40,,,,,3,v2^12[4-0]
v0^6v2^2v3^1v4^1[3-4],77,13,40,,,,,,
v1^3v2^2v4^1[7-1],77,13,42,,,,,2,v0^1v2^2v3^4[8-0]
v2^4[9-3],77,13,43,,v1^2v3^2[10-1],,v1^2v2^1v3^1[10-6]+v1^6[10-10],,
v1^2[11-6],77,13,44,,v1^2[12-4],,v1^2v2^1[12-4]+v0^1v1^5[12-4],,
v3^2[11-1],77,13,44,,,,,,
v0^7v2^2v3^1v4^1[3-4],77,14,40,,,,,,
v0^1v1^3v2^2v4^1[7-1],77,14,42,,,,,2,v0^2v2^2v3^4[8-0]
v1^9v2^1v3^1v4^1[3-1],77,15,40,,,,,2,v0^1v2^12[4-0]
v1^2v2^5v3^1[7-1],77,15,42,,,,,,
v1^2[13-3],77,15,45,,,,,,
[15-2],77,15,46,,[16-1],,v2^1[16-1],,
v0^1v1^9v2^1v3^1v4^1[3-1],77,16,40,,,,,2,v0^2v2^12[4-0]
v5^1[15-0],77,16,46,,loc,,,2,v4^2[16-0]
v0^2v1^9v2^1v3^1v4^1[3-1],77,17,40,,,,,2,v0^3v1^6v2^3v3^3[4-0]
v2^1v3^2v4^1[13-0],77,17,45,,loc,,,2,v2^1v3^4[14-0]
v0^1v5^1[15-0],77,17,46,,,v0^1v1^1[16-1]+v1^22v2^1v3^1[16-0],,,
v0^3v1^9v2^1v3^1v4^1[3-1],77,18,40,,,,,2,v0^4v1^6v2^3v3^3[4-0]
v1^2v2^3v3^1v4^1[11-0],77,18,44,,loc,,,2,v1^2v2^3v3^3[12-0]
v0^2v5^1[15-0],77,18,46,,,,,,
v0^4v1^9v2^1v3^1v4^1[3-1],77,19,40,,,,,2,v0^5v1^6v2^3v3^3[4-0]
v1^2v2^6v3^2[9-0],77,19,43,,loc,,,,
v0^1v1^2v2^3v3^1v4^1[11-0],77,19,44,,,,,2,v0^1v1^4v2^2v3^1v4^1[12-0]
v0^5v1^9v2^1v3^1v4^1[3-1],77,20,40,,,,,2,v0^6v1^6v2^3v3^3[4-0]
v1^6v2^5v3^2[7-0],77,20,42,,loc,,,2,v1^10v2^1v3^3[8-0]
v0^2v1^2v2^3v3^1v4^1[11-0],77,20,44,,,,,2,v0^2v1^4v2^2v3^1v4^1[12-0]
v1^8v2^7v3^1[5-0],77,21,41,,loc,,,2,v1^8v2^9[6-0]
v1^12v2^1v3^3[5-0],77,21,41,,loc,,,,
v0^1v1^6v2^5v3^2[7-0],77,21,42,,,,,,
v1^10v2^9[3-0],77,22,40,,loc,,,2,v1^12v2^8[4-0]
v0^2v1^6v2^5v3^2[7-0],77,22,42,,,,,,
v0^1v1^10v2^9[3-0],77,23,40,,,,,2,v0^1v1^14v2^5v3^1[4-0]
v0^2v1^10v2^9[3-0],77,24,40,,,,,2,v0^2v1^14v2^5v3^1[4-0]
v1^16v2^1v4^1[9-0],77,27,43,,loc,,,2,v1^16v2^1v3^2[10-0]
v1^20v4^1[7-0],77,28,42,,loc,,,2,v1^20v3^2[8-0]
v1^20v2^3v3^1[5-0],77,29,41,,loc,,,2,v1^20v2^5[6-0]
v0^1v1^20v4^1[7-0],77,29,42,,,,,,
v1^22v2^5[3-0],77,30,40,,loc,,,2,v1^24v2^4[4-0]
v0^2v1^20v4^1[7-0],77,30,42,,,,,,
v0^1v1^22v2^5[3-0],77,31,40,,,,,2,v0^1v1^26v2^1v3^1[4-0]
v0^2v1^22v2^5[3-0],77,32,40,,,,,2,v0^2v1^26v2^1v3^1[4-0]
v1^38[1-0],77,39,39,,loc,,,,
v1^24v3^1[15-0],77,40,46,,loc,,,,
v1^14v2^2v3^1[23-0],77,40,50,,loc,,,,
v1^4v2^4v3^1[31-0],77,40,54,,loc,,,,
v1^8v4^1[31-0],77,40,54,,loc,,,,
[2-14],78,2,40,,,,,2,v0^1[3-16]
v0^1[2-14],78,3,40,,,,,3,v0^1v2^2[3-13]
v0^2[2-14],78,4,40,,,,,3,v0^2v2^2[3-13]
v0^3[2-14],78,5,40,,,,,4,v0^2v2^2v3^1v4^1[3-4]
v0^4[2-14],78,6,40,,,,,4,v0^3v2^2v3^1v4^1[3-4]
v2^2[4-12],78,6,41,,,,,,
[6-14],78,6,42,,,,,2,v0^1[7-12]
v0^5[2-14],78,7,40,,,,,4,v0^4v2^2v3^1v4^1[3-4]
v0^1[6-14],78,7,42,,v2^2[7-8]+v1^1v2^4v3^1[7-3],v1^2v2^1v3^3[7-1],v0^1[7-16]+v1^2[7-14]+v1^8[7-9],,
v0^6[2-14],78,8,40,v0^7[2-14]+v0^3v1^4v3^4[2-3],v2^10[3-3],v0^1v2^5v3^3[3-1]+v1^36v2^1[3-0],v1^2v2^5v3^3[3-1],,
v2^1v3^1[6-9],78,8,42,,v2^2[7-8]+v1^1v2^1[7-10]+v1^1v2^4v3^1[7-3],,,,
[8-14],78,8,43,,[9-15],,[9-17],,
v0^7[2-14],78,9,40,,,v1^2v2^9v3^1[3-1],v0^1v1^2v2^5v3^3[3-1],,
v1^3v3^2[4-8],78,9,41,,v1^4v4^1[5-7],,,,
v1^2v2^1[6-11],78,9,42,,v1^2v2^1[7-9],,,,
v1^4v3^4[2-3],78,10,40,,,,,2,v0^5v2^2v3^1v4^1[3-4]
v1^6[4-12],78,10,41,,v1^6[5-14],,v1^6v2^1[5-14],,
v1^3v2^1[6-10],78,10,42,,,,,,
[10-11],78,10,44,,,,,,
v0^1v1^4v3^4[2-3],78,11,40,,,,,2,v0^6v2^2v3^1v4^1[3-4]
v2^1[10-10],78,11,44,,v2^1[11-6],,,,
v0^2v1^4v3^4[2-3],78,12,40,,,,,2,v0^7v2^2v3^1v4^1[3-4]
v2^4v3^2[6-1],78,12,42,,v1^1v2^4v3^1[7-3],v1^2v2^1v3^3[7-1],v1^1v2^5[7-5]+v1^8[7-9]+v1^32v3^1[7-0],,
v1^1v2^1v3^2[8-2],78,12,43,,v1^2v3^2[9-2],,,,
v1^4[8-11],78,12,43,,v1^4[9-12],,v1^4v2^1[9-12],,
[12-5],78,12,45,,,,,3,v1^2[13-3]
v0^3v1^4v3^4[2-3],78,13,40,,,v1^2v2^9v3^1[3-1],,,
v0^1v2^4v3^2[6-1],78,13,42,,,,,,
v1^1v2^9[4-2],78,14,41,,,,,3,v2^12[5-0]
v2^6[8-2],78,14,43,,,,,,
v1^2v3^2[10-1],78,14,44,,,,,,
v1^2[12-4],78,14,45,,v1^2[13-5]+v1^26v3^1[13-0],,v1^2v2^1[13-5],,
[14-5],78,14,46,,,[15-4]+v1^2[15-2],,,
v2^4v3^1v4^1[10-0],78,16,44,,loc,,,2,v2^4v3^3[11-0]
v2^2[14-1],78,16,46,,,,,2,v0^2v5^1[15-0]
[16-1],78,16,47,,,,v1^1[17-1],,
v2^7v3^2[8-0],78,17,43,,loc,,,2,v1^2v2^6v3^2[9-0]
v1^4v2^1v3^4[8-0],78,17,43,,loc,,,2,v1^4v2^3v3^3[9-0]
v0^1v2^4v3^1v4^1[10-0],78,17,44,,,,,,
v1^2v2^9v3^1[6-0],78,18,42,,loc,,,2,v1^2v2^11[7-0]
v1^8v3^4[6-0],78,18,42,,loc,,,2,v1^8v2^2v3^3[7-0]
v0^2v2^4v3^1v4^1[10-0],78,18,44,,,,,,
v1^4v2^11[4-0],78,19,41,,loc,,,2,v1^12v2^1v3^3[5-0]
v0^1v1^2v2^9v3^1[6-0],78,19,42,,,,,2,v0^1v1^6v2^5v3^2[7-0]
v0^1v1^8v3^4[6-0],78,19,42,,,,,,
v0^2v1^2v2^9v3^1[6-0],78,20,42,,,,,2,v0^2v1^6v2^5v3^2[7-0]
v0^2v1^8v3^4[6-0],78,20,42,,,,,,
v1^16v3^3[4-0],78,23,41,,loc,,,,
v1^8v2^1v3^1v4^1[12-0],78,23,45,,loc,,,2,v1^8v2^1v3^3[13-0]
v1^12v3^1v4^1[10-0],78,24,44,,loc,,,2,v1^12v3^3[11-0]
v1^12v2^3v3^2[8-0],78,25,43,,loc,,,2,v1^14v2^2v3^2[9-0]
v0^1v1^12v3^1v4^1[10-0],78,25,44,,,,,,
v1^16v2^2v3^2[6-0],78,26,42,,loc,,,2,v1^18v2^1v3^2[7-0]
v0^2v1^12v3^1v4^1[10-0],78,26,44,,,,,,
v1^18v2^4v3^1[4-0],78,27,41,,loc,,,2,v1^18v2^6[5-0]
v0^1v1^16v2^2v3^2[6-0],78,27,42,,,,,2,v0^1v1^20v4^1[7-0]
v1^20v2^6[2-0],78,28,40,,loc,,,,
v0^2v1^16v2^2v3^2[6-0],78,28,42,,,,,2,v0^2v1^20v4^1[7-0]
v0^1v1^20v2^6[2-0],78,29,40,,,,,,
v0^2v1^20v2^6[2-0],78,30,40,,,,,,
v0^3v1^20v2^6[2-0],78,31,40,,,,,,
v0^4v1^20v2^6[2-0],78,32,40,,,,,,
v0^5v1^20v2^6[2-0],78,33,40,,,,,,
v0^6v1^20v2^6[2-0],78,34,40,,,,,,
v1^30v3^1[4-0],78,35,41,,loc,,,2,v1^30v2^2[5-0]
v1^32v2^2[2-0],78,36,40,,loc,,,,
v0^1v1^32v2^2[2-0],78,37,40,,,,,,
v0^2v1^32v2^2[2-0],78,38,40,,,,,,
v1^20v2^1v3^1[18-0],78,40,48,,loc,,,,
v1^10v2^3v3^1[26-0],78,40,52,,loc,,,,
v1^4v2^1v4^1[34-0],78,40,56,,loc,,,,
v2^5v3^1[34-0],78,40,56,,loc,,,,
[3-17],79,3,41,,[4-17]+v0^1v3^1[4-12]+v1^4v2^1[4-12],,v2^1[4-17]+v1^10[4-12],,
[5-17],79,5,42,,,,,8,v0^1v2^4v3^2[6-1]
v0^1[5-17],79,6,42,,,,,,
v1^1v2^1[5-15],79,7,42,v0^1v1^1v2^1[5-15]+v1^34v2^1[5-0],v1^1v2^4v3^1[6-6],v0^2[6-16]+v1^2v2^4v3^2[6-1],,,
v2^2[5-14],79,7,42,,,,,,
v1^4v2^1[3-13],79,8,41,,v1^4v2^1[4-12],,,,
v0^1v1^1v2^1[5-15],79,8,42,,,,,,
v1^1v2^1[7-10],79,9,43,,v1^2v2^4[8-3],,v1^2v2^4[8-5]+v1^8[8-11],,
v2^2[7-8],79,9,43,,,,,,
[9-15],79,9,44,,,,,,
v1^4v4^1[5-7],79,10,42,,v1^1v2^4v3^1[6-6],,,,
v1^2v2^1[7-9],79,10,43,,v1^2v2^1[8-11],,,,
v1^6[5-14],79,11,42,,v1^6[6-11],,v1^6v2^1[6-11],,
v2^5v3^1[5-4],79,11,42,,v1^1v2^4v3^1[6-6],,,,
v2^2v3^2[7-3],79,11,43,,,,,3,v2^6[8-2]
[11-7],79,11,45,,[12-6],,[12-8],,
v2^1[11-6],79,12,45,,v2^1[12-4],,,,
v2^10[3-3],79,13,41,,,,,,
v1^1v2^4v3^1[7-3],79,13,43,,v1^2v2^4[8-3],,v1^2v2^4[8-5]+v1^8[8-11],,
v1^2v3^2[9-2],79,13,44,,,,,,
v1^4[9-12],79,13,44,,v1^4[10-10],,v1^4v2^1[10-10],,
[13-6],79,13,46,,[14-6],,[14-7],,
v3^5[9-0],79,14,44,,loc,,,,
v2^5v3^3[7-0],79,15,43,,loc,,,2,v1^2v2^4v3^3[8-0]
v2^6[9-1],79,15,44,,,,,2,v0^1v2^4v3^1v4^1[10-0]
v0^1v3^5[9-0],79,15,44,,,,,,
